activity_nr,prog_type,prog_value,load_dt
344873096,L,FALL,2020-08-17 00:29:01 EDT
344873112,P,FALL,2020-08-17 00:29:01 EDT
344873112,L,FALL,2020-08-17 00:29:01 EDT
344873138,P,FALL,2020-08-17 00:29:01 EDT
344873138,N,CTARGET,2020-08-17 00:29:01 EDT
344873138,S,FALL,2020-08-17 00:29:01 EDT
344873146,L,FALL,2020-08-17 00:29:01 EDT
344873153,P,RESCON,2020-08-17 00:29:01 EDT
344873153,S,RESCON,2020-08-17 00:29:01 EDT
344873161,N,CTARGET,2020-08-17 00:29:01 EDT
344873161,P,CTARGET,2020-08-17 00:29:01 EDT
344873203,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344873203,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344873237,N,RCS-NEP,2020-08-17 00:29:01 EDT
344873252,P,RESCON,2020-08-17 00:29:01 EDT
344873252,S,RESCON,2020-08-17 00:29:01 EDT
344873294,N,CTARGET,2020-08-17 00:29:01 EDT
344873294,P,CTARGET,2020-08-17 00:29:01 EDT
344873302,L,FORKLIFT,2020-08-17 00:29:01 EDT
344873344,P,RESCON,2020-08-17 00:29:01 EDT
344873344,S,RESCON,2020-08-17 00:29:01 EDT
344873377,L,PROGCON,2020-08-17 00:29:01 EDT
344873377,P,PROGCON,2020-08-17 00:29:01 EDT
344873385,L,FALL,2020-08-17 00:29:01 EDT
344873385,P,FALL,2020-08-17 00:29:01 EDT
344873401,L,XFALLELEC,2020-08-17 00:29:01 EDT
344873401,P,XFALLELEC,2020-08-17 00:29:01 EDT
344873419,S,ASBESTOS,2020-08-17 00:29:01 EDT
344873427,L,FALL,2020-08-17 00:29:01 EDT
344873427,P,FALL,2020-08-17 00:29:01 EDT
344873468,S,HHPI,2020-08-17 00:29:01 EDT
344873476,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344873476,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344873484,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344873484,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344873526,L,FALL,2020-08-17 00:29:01 EDT
344873526,P,FALL,2020-08-17 00:29:01 EDT
344873559,L,FALL,2020-08-17 00:29:01 EDT
344873567,L,FALL,2020-08-17 00:29:01 EDT
344873567,P,FALL,2020-08-17 00:29:01 EDT
344873609,S,FALL,2020-08-17 00:29:01 EDT
344873609,P,FORKLIFT,2020-08-17 00:29:01 EDT
344873609,S,FORKLIFT,2020-08-17 00:29:01 EDT
344873609,S,RESCON,2020-08-17 00:29:01 EDT
344873633,S,FALL,2020-08-17 00:29:01 EDT
344873633,P,FALL,2020-08-17 00:29:01 EDT
344873633,S,FORKLIFT,2020-08-17 00:29:01 EDT
344873633,S,RESCON,2020-08-17 00:29:01 EDT
344873641,P,FALL,2020-08-17 00:29:01 EDT
344873641,S,FALL,2020-08-17 00:29:01 EDT
344873682,P,FALL,2020-08-17 00:29:01 EDT
344873682,S,FALL,2020-08-17 00:29:01 EDT
344873690,L,FALL,2020-08-17 00:29:01 EDT
344873716,N,RCS-NEP,2020-08-17 00:29:01 EDT
344873724,L,FALL,2020-08-17 00:29:01 EDT
344873724,P,FALL,2020-08-17 00:29:01 EDT
344873765,P,CONTARG,2020-08-17 00:29:01 EDT
344873765,S,CONTARG,2020-08-17 00:29:01 EDT
344873773,L,RESPNOISE,2020-08-17 00:29:01 EDT
344873773,P,RESPNOISE,2020-08-17 00:29:01 EDT
344873807,L,CONSTR6,2020-08-17 00:29:01 EDT
344873807,P,CONSTR6,2020-08-17 00:29:01 EDT
344873815,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344873815,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344873849,P,SEAFOOD,2020-08-17 00:29:01 EDT
344873849,S,SEAFOOD,2020-08-17 00:29:01 EDT
344873864,S,SEAFOOD,2020-08-17 00:29:01 EDT
344873864,P,SEAFOOD,2020-08-17 00:29:01 EDT
344873930,S,SEAFOOD,2020-08-17 00:29:01 EDT
344873930,P,SEAFOOD,2020-08-17 00:29:01 EDT
344874037,S,CONSTR,2020-08-17 00:29:01 EDT
344874037,N,CTARGET,2020-08-17 00:29:01 EDT
344874110,N,AMPUTATE,2020-08-17 00:29:01 EDT
344874110,L,FORKLIFT,2020-08-17 00:29:01 EDT
344874284,N,TRENCH,2020-08-17 00:29:01 EDT
344874292,N,TRENCH,2020-08-17 00:29:01 EDT
344874391,S,HEAT,2020-08-17 00:29:01 EDT
344874391,P,HEAT,2020-08-17 00:29:01 EDT
344874417,P,HEAT,2020-08-17 00:29:01 EDT
344874417,S,HEAT,2020-08-17 00:29:01 EDT
344874425,P,HEAT,2020-08-17 00:29:01 EDT
344874425,S,HEAT,2020-08-17 00:29:01 EDT
344874433,P,LOGGING,2020-08-17 00:29:01 EDT
344874433,S,LOGGING,2020-08-17 00:29:01 EDT
344874458,P,HOSP,2020-08-17 00:29:01 EDT
344874458,S,HOSP,2020-08-17 00:29:01 EDT
344874466,P,AGRI,2020-08-17 00:29:01 EDT
344874466,S,AGRI,2020-08-17 00:29:01 EDT
344874557,P,CONSTR,2020-08-17 00:29:01 EDT
344874557,S,CONSTR,2020-08-17 00:29:01 EDT
344874565,P,CONSTR,2020-08-17 00:29:01 EDT
344874565,S,CONSTR,2020-08-17 00:29:01 EDT
344874573,P,MD,2020-08-17 00:29:01 EDT
344874573,S,MD,2020-08-17 00:29:01 EDT
344874607,P,CONSTR,2020-08-17 00:29:01 EDT
344874607,S,CONSTR,2020-08-17 00:29:01 EDT
344874615,L,LANDSCPE,2020-08-17 00:29:01 EDT
344874615,P,LANDSCPE,2020-08-17 00:29:01 EDT
344874623,N,TRENCH,2020-08-17 00:29:01 EDT
344874623,P,TRENCH,2020-08-17 00:29:01 EDT
344874631,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344874631,S,FALL,2020-08-17 00:29:01 EDT
344874656,P,ASBESTOS,2020-08-17 00:29:01 EDT
344874656,S,ASBESTOS,2020-08-17 00:29:01 EDT
344874672,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344874698,L,FALL,2020-08-17 00:29:01 EDT
344874706,S,ASBESTOS,2020-08-17 00:29:01 EDT
344874706,P,ASBESTOS,2020-08-17 00:29:01 EDT
344874730,N,AMPUTATE,2020-08-17 00:29:01 EDT
344874730,S,AMPUTATE,2020-08-17 00:29:01 EDT
344874755,S,RESCON,2020-08-17 00:29:01 EDT
344874755,P,TRENCHING,2020-08-17 00:29:01 EDT
344874755,S,TRENCHING,2020-08-17 00:29:01 EDT
344874763,L,FALL,2020-08-17 00:29:01 EDT
344874771,S,WORKZONE,2020-08-17 00:29:01 EDT
344874789,L,XFALLELEC,2020-08-17 00:29:01 EDT
344874789,P,XFALLELEC,2020-08-17 00:29:01 EDT
344874797,L,XFALLELEC,2020-08-17 00:29:01 EDT
344874797,P,XFALLELEC,2020-08-17 00:29:01 EDT
344874805,P,CTARGET,2020-08-17 00:29:01 EDT
344874805,N,CTARGET,2020-08-17 00:29:01 EDT
344874805,L,FALL,2020-08-17 00:29:01 EDT
344874813,L,PIV,2020-08-17 00:29:01 EDT
344874813,L,GUTREH,2020-08-17 00:29:01 EDT
344874813,L,FALL,2020-08-17 00:29:01 EDT
344874813,P,FALL,2020-08-17 00:29:01 EDT
344874821,L,FOODPRO,2020-08-17 00:29:01 EDT
344874847,N,AMPUTATE,2020-08-17 00:29:01 EDT
344874847,P,AMPUTATE,2020-08-17 00:29:01 EDT
344874854,S,ASBESTOS,2020-08-17 00:29:01 EDT
344874862,P,ASBESTOS,2020-08-17 00:29:01 EDT
344874862,S,ASBESTOS,2020-08-17 00:29:01 EDT
344874870,S,OILDRILLSERV,2020-08-17 00:29:01 EDT
344874953,N,TRENCH,2020-08-17 00:29:01 EDT
344874953,P,TRENCH,2020-08-17 00:29:01 EDT
344874961,L,FALL,2020-08-17 00:29:01 EDT
344874961,P,FALL,2020-08-17 00:29:01 EDT
344875018,S,OILDRILLSERV,2020-08-17 00:29:01 EDT
344875042,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875042,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875075,L,FALL,2020-08-17 00:29:01 EDT
344875083,N,AMPUTATE,2020-08-17 00:29:01 EDT
344875125,N,RCS-NEP,2020-08-17 00:29:01 EDT
344875125,L,FORKLIFT,2020-08-17 00:29:01 EDT
344875141,L,FALL,2020-08-17 00:29:01 EDT
344875141,P,FALL,2020-08-17 00:29:01 EDT
344875166,L,FALL,2020-08-17 00:29:01 EDT
344875166,P,FALL,2020-08-17 00:29:01 EDT
344875190,L,FALL,2020-08-17 00:29:01 EDT
344875190,P,FALL,2020-08-17 00:29:01 EDT
344875232,P,HHUNIT,2020-08-17 00:29:01 EDT
344875232,S,HHUNIT,2020-08-17 00:29:01 EDT
344875240,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875240,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875265,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875265,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344875273,L,EISAOF,2020-08-17 00:29:01 EDT
344875273,L,FALL,2020-08-17 00:29:01 EDT
344875281,L,CONSTR6,2020-08-17 00:29:01 EDT
344875281,P,CONSTR6,2020-08-17 00:29:01 EDT
344875331,S,OILDRILLSERV,2020-08-17 00:29:01 EDT
344875349,L,FALL,2020-08-17 00:29:01 EDT
344875349,P,FALL,2020-08-17 00:29:01 EDT
344875364,L,FALL,2020-08-17 00:29:01 EDT
344875406,L,FALL,2020-08-17 00:29:01 EDT
344875406,P,FALL,2020-08-17 00:29:01 EDT
344875471,L,FALL,2020-08-17 00:29:01 EDT
344875471,P,FALL,2020-08-17 00:29:01 EDT
344875497,L,FALL,2020-08-17 00:29:01 EDT
344875497,P,FALL,2020-08-17 00:29:01 EDT
344875505,L,CONSTR6,2020-08-17 00:29:01 EDT
344875505,P,CONSTR6,2020-08-17 00:29:01 EDT
344875539,L,FORKLIFT,2020-08-17 00:29:01 EDT
344875539,N,CTARGET,2020-08-17 00:29:01 EDT
344875539,P,CTARGET,2020-08-17 00:29:01 EDT
344875547,L,FALL,2020-08-17 00:29:01 EDT
344875562,P,HHUNIT,2020-08-17 00:29:01 EDT
344875562,S,HHUNIT,2020-08-17 00:29:01 EDT
344875612,N,AMPUTATE,2020-08-17 00:29:01 EDT
344875612,N,LEAD,2020-08-17 00:29:01 EDT
344875620,L,CONSTR6,2020-08-17 00:29:01 EDT
344875620,N,TRENCH,2020-08-17 00:29:01 EDT
344875687,N,CHEMNEP,2020-08-17 00:29:01 EDT
344875687,S,CHEMNH3,2020-08-17 00:29:01 EDT
344875745,L,RESPNOISE,2020-08-17 00:29:01 EDT
344875745,L,ERGHH,2020-08-17 00:29:01 EDT
344875844,S,ASBESTOS,2020-08-17 00:29:01 EDT
344875927,N,TRENCH,2020-08-17 00:29:01 EDT
344875968,P,HEAT,2020-08-17 00:29:01 EDT
344875968,S,HEAT,2020-08-17 00:29:01 EDT
344875984,P,HEAT,2020-08-17 00:29:01 EDT
344875984,S,HEAT,2020-08-17 00:29:01 EDT
344876008,P,LOGGING,2020-08-17 00:29:01 EDT
344876008,S,LOGGING,2020-08-17 00:29:01 EDT
344876016,P,AGRI,2020-08-17 00:29:01 EDT
344876016,S,AGRI,2020-08-17 00:29:01 EDT
344876024,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876024,P,AMPUTATE,2020-08-17 00:29:01 EDT
344876040,P,WASAFETY,2020-08-17 00:29:01 EDT
344876040,S,WASAFETY,2020-08-17 00:29:01 EDT
344876065,P,HOSP,2020-08-17 00:29:01 EDT
344876065,S,HOSP,2020-08-17 00:29:01 EDT
344876073,P,CONSTR,2020-08-17 00:29:01 EDT
344876073,S,CONSTR,2020-08-17 00:29:01 EDT
344876081,P,CONSTR,2020-08-17 00:29:01 EDT
344876081,S,CONSTR,2020-08-17 00:29:01 EDT
344876115,S,CONSTR,2020-08-17 00:29:01 EDT
344876115,P,CONSTR,2020-08-17 00:29:01 EDT
344876123,S,CONSTR,2020-08-17 00:29:01 EDT
344876123,P,CONSTR,2020-08-17 00:29:01 EDT
344876149,P,CONSTR,2020-08-17 00:29:01 EDT
344876149,S,CONSTR,2020-08-17 00:29:01 EDT
344876172,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876180,L,FALL,2020-08-17 00:29:01 EDT
344876180,P,FALL,2020-08-17 00:29:01 EDT
344876198,L,FALL,2020-08-17 00:29:01 EDT
344876198,L,GUTREH,2020-08-17 00:29:01 EDT
344876206,L,FORKLIFT,2020-08-17 00:29:01 EDT
344876214,L,FALL,2020-08-17 00:29:01 EDT
344876214,L,GUTREH,2020-08-17 00:29:01 EDT
344876230,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876263,P,FALL,2020-08-17 00:29:01 EDT
344876263,S,FALL,2020-08-17 00:29:01 EDT
344876263,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344876297,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876297,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876305,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344876305,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344876354,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344876354,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344876370,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876370,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876446,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876453,L,FALL,2020-08-17 00:29:01 EDT
344876453,P,FALL,2020-08-17 00:29:01 EDT
344876487,L,FALL,2020-08-17 00:29:01 EDT
344876487,P,FALL,2020-08-17 00:29:01 EDT
344876503,P,FALL,2020-08-17 00:29:01 EDT
344876503,S,FALL,2020-08-17 00:29:01 EDT
344876586,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876594,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876594,S,AMPUTATE,2020-08-17 00:29:01 EDT
344876602,L,FALL,2020-08-17 00:29:01 EDT
344876610,N,TRENCH,2020-08-17 00:29:01 EDT
344876610,P,TRENCH,2020-08-17 00:29:01 EDT
344876628,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876636,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876636,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344876701,L,FALL,2020-08-17 00:29:01 EDT
344876735,P,HHUNIT,2020-08-17 00:29:01 EDT
344876735,S,HHUNIT,2020-08-17 00:29:01 EDT
344876743,L,ERGHH,2020-08-17 00:29:01 EDT
344876743,L,RESPNOISE,2020-08-17 00:29:01 EDT
344876768,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344876768,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344876784,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876784,S,GUARDLOCK/AMPUTATE,2020-08-17 00:29:01 EDT
344876792,N,CTARGET,2020-08-17 00:29:01 EDT
344876792,P,CTARGET,2020-08-17 00:29:01 EDT
344876818,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876818,P,Injury/Illness,2020-08-17 00:29:01 EDT
344876818,S,Injury/Illness,2020-08-17 00:29:01 EDT
344876826,L,LANDSCPE,2020-08-17 00:29:01 EDT
344876834,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344876834,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344876859,P,FALL,2020-08-17 00:29:01 EDT
344876859,S,FALL,2020-08-17 00:29:01 EDT
344876867,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876867,S,Injury/Illness,2020-08-17 00:29:01 EDT
344876867,P,Injury/Illness,2020-08-17 00:29:01 EDT
344876875,L,FALL,2020-08-17 00:29:01 EDT
344876875,N,RCS-NEP,2020-08-17 00:29:01 EDT
344876883,P,FRI,2020-08-17 00:29:01 EDT
344876883,S,FRI,2020-08-17 00:29:01 EDT
344876891,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876891,S,FALL,2020-08-17 00:29:01 EDT
344876925,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876958,L,FALL,2020-08-17 00:29:01 EDT
344876958,P,FALL,2020-08-17 00:29:01 EDT
344876966,N,AMPUTATE,2020-08-17 00:29:01 EDT
344876966,S,FALL,2020-08-17 00:29:01 EDT
344876974,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344876974,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344876974,S,FALL,2020-08-17 00:29:01 EDT
344876982,S,HH,2020-08-17 00:29:01 EDT
344876990,S,FRI,2020-08-17 00:29:01 EDT
344877006,L,CONSTR6,2020-08-17 00:29:01 EDT
344877006,P,CONSTR6,2020-08-17 00:29:01 EDT
344877014,N,AMPUTATE,2020-08-17 00:29:01 EDT
344877014,P,AMPUTATE,2020-08-17 00:29:01 EDT
344877022,L,CONSTR6,2020-08-17 00:29:01 EDT
344877022,P,CONSTR6,2020-08-17 00:29:01 EDT
344877030,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344877030,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344877030,S,FALL,2020-08-17 00:29:01 EDT
344877048,L,FALL,2020-08-17 00:29:01 EDT
344877048,P,FALL,2020-08-17 00:29:01 EDT
344877055,L,CONSTR6,2020-08-17 00:29:01 EDT
344877055,P,CONSTR6,2020-08-17 00:29:01 EDT
344877063,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344877063,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344877063,S,FALL,2020-08-17 00:29:01 EDT
344877105,N,TRENCH,2020-08-17 00:29:01 EDT
344877105,P,TRENCH,2020-08-17 00:29:01 EDT
344877113,N,CHEMNEP,2020-08-17 00:29:01 EDT
344877121,L,CONSTR6,2020-08-17 00:29:01 EDT
344877121,P,CONSTR6,2020-08-17 00:29:01 EDT
344877188,P,HHUNIT,2020-08-17 00:29:01 EDT
344877188,S,HHUNIT,2020-08-17 00:29:01 EDT
344877196,L,FALL,2020-08-17 00:29:01 EDT
344877196,P,FALL,2020-08-17 00:29:01 EDT
344877204,L,FALL,2020-08-17 00:29:01 EDT
344877212,L,FALL,2020-08-17 00:29:01 EDT
344877212,P,FALL,2020-08-17 00:29:01 EDT
344877220,L,FALL,2020-08-17 00:29:01 EDT
344877238,L,XFALLELEC,2020-08-17 00:29:01 EDT
344877238,P,XFALLELEC,2020-08-17 00:29:01 EDT
344877261,N,AMPUTATE,2020-08-17 00:29:01 EDT
344877279,N,AMPUTATE,2020-08-17 00:29:01 EDT
344877279,P,AMPUTATE,2020-08-17 00:29:01 EDT
344877287,L,FALL,2020-08-17 00:29:01 EDT
344877287,P,FALL,2020-08-17 00:29:01 EDT
344877295,L,CONSTR6,2020-08-17 00:29:01 EDT
344877295,P,CONSTR6,2020-08-17 00:29:01 EDT
344877311,L,FALL,2020-08-17 00:29:01 EDT
344877311,P,FALL,2020-08-17 00:29:01 EDT
344877345,N,TRENCH,2020-08-17 00:29:01 EDT
344877378,L,XFALLELEC,2020-08-17 00:29:01 EDT
344877394,L,CONSTR6,2020-08-17 00:29:01 EDT
344877394,P,CONSTR6,2020-08-17 00:29:01 EDT
344877428,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344877428,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344877436,L,REPVEHICLE,2020-08-17 00:29:01 EDT
344877444,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344877444,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344877451,L,CONSTR6,2020-08-17 00:29:01 EDT
344877451,P,CONSTR6,2020-08-17 00:29:01 EDT
344877469,L,FALL,2020-08-17 00:29:01 EDT
344877469,L,PIV,2020-08-17 00:29:01 EDT
344877477,L,FALL,2020-08-17 00:29:01 EDT
344877477,P,FALL,2020-08-17 00:29:01 EDT
344877493,N,AMPUTATE,2020-08-17 00:29:01 EDT
344877501,P,FALL,2020-08-17 00:29:01 EDT
344877501,L,FALL,2020-08-17 00:29:01 EDT
344877519,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344877519,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344877527,N,TRENCH,2020-08-17 00:29:01 EDT
344877550,L,XFALLELEC,2020-08-17 00:29:01 EDT
344877576,S,CONSTR,2020-08-17 00:29:01 EDT
344877576,P,CONSTR,2020-08-17 00:29:01 EDT
344877584,L,HOTDAYS,2020-08-17 00:29:01 EDT
344877600,L,PALLET,2020-08-17 00:29:01 EDT
344877600,L,PIV,2020-08-17 00:29:01 EDT
344877600,P,PIV,2020-08-17 00:29:01 EDT
344877626,P,CONSTR,2020-08-17 00:29:01 EDT
344877626,S,CONSTR,2020-08-17 00:29:01 EDT
344877642,L,FALL,2020-08-17 00:29:01 EDT
344877642,P,FALL,2020-08-17 00:29:01 EDT
344877725,L,FALL,2020-08-17 00:29:01 EDT
344877725,P,FALL,2020-08-17 00:29:01 EDT
344877733,P,HHPI,2020-08-17 00:29:01 EDT
344877733,S,HHPI,2020-08-17 00:29:01 EDT
344877741,N,TRENCH,2020-08-17 00:29:01 EDT
344877741,P,TRENCH,2020-08-17 00:29:01 EDT
344877758,L,FALL,2020-08-17 00:29:01 EDT
344877758,P,FALL,2020-08-17 00:29:01 EDT
344877964,S,ES,2020-08-17 00:29:01 EDT
344877980,P,HEAT,2020-08-17 00:29:01 EDT
344877980,S,HEAT,2020-08-17 00:29:01 EDT
344877998,P,HEAT,2020-08-17 00:29:01 EDT
344877998,S,HEAT,2020-08-17 00:29:01 EDT
344878004,P,HEAT,2020-08-17 00:29:01 EDT
344878004,S,HEAT,2020-08-17 00:29:01 EDT
344878012,P,PESTICIDE,2020-08-17 00:29:01 EDT
344878012,S,HEAT,2020-08-17 00:29:01 EDT
344878012,S,PESTICIDE,2020-08-17 00:29:01 EDT
344878020,P,FALL,2020-08-17 00:29:01 EDT
344878020,S,FALL,2020-08-17 00:29:01 EDT
344878020,S,HEAT,2020-08-17 00:29:01 EDT
344878046,P,AGRI,2020-08-17 00:29:01 EDT
344878046,S,AGRI,2020-08-17 00:29:01 EDT
344878079,P,CONSTR,2020-08-17 00:29:01 EDT
344878079,S,CONSTR,2020-08-17 00:29:01 EDT
344878087,P,CONSTR,2020-08-17 00:29:01 EDT
344878087,S,CONSTR,2020-08-17 00:29:01 EDT
344878103,P,MD,2020-08-17 00:29:01 EDT
344878103,S,MD,2020-08-17 00:29:01 EDT
344878111,P,HOSP,2020-08-17 00:29:01 EDT
344878111,S,HOSP,2020-08-17 00:29:01 EDT
344878152,P,CONSTR,2020-08-17 00:29:01 EDT
344878152,S,CONSTR,2020-08-17 00:29:01 EDT
344878160,N,TRENCH,2020-08-17 00:29:01 EDT
344878160,P,TRENCH,2020-08-17 00:29:01 EDT
344878160,S,CONSTR,2020-08-17 00:29:01 EDT
344878194,P,CONSTR,2020-08-17 00:29:01 EDT
344878194,S,CONSTR,2020-08-17 00:29:01 EDT
344878202,P,CTARGET,2020-08-17 00:29:01 EDT
344878202,N,CTARGET,2020-08-17 00:29:01 EDT
344878210,S,ASBESTOS,2020-08-17 00:29:01 EDT
344878228,P,FALL,2020-08-17 00:29:01 EDT
344878228,L,FALL,2020-08-17 00:29:01 EDT
344878236,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878236,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878251,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344878251,N,AMPUTATE,2020-08-17 00:29:01 EDT
344878269,L,FALL,2020-08-17 00:29:01 EDT
344878269,P,FALL,2020-08-17 00:29:01 EDT
344878277,P,FALL,2020-08-17 00:29:01 EDT
344878277,L,FALL,2020-08-17 00:29:01 EDT
344878285,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878285,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878293,L,FALL,2020-08-17 00:29:01 EDT
344878293,P,FALL,2020-08-17 00:29:01 EDT
344878301,L,FALL,2020-08-17 00:29:01 EDT
344878301,N,TRENCH,2020-08-17 00:29:01 EDT
344878301,P,TRENCH,2020-08-17 00:29:01 EDT
344878319,P,HH,2020-08-17 00:29:01 EDT
344878319,S,HH,2020-08-17 00:29:01 EDT
344878327,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878327,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878335,P,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878335,S,COVID-19 RETAIL,2020-08-17 00:29:01 EDT
344878343,L,HLTHCARE6,2020-08-17 00:29:01 EDT
344878350,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344878350,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344878368,L,CONSTR6,2020-08-17 00:29:01 EDT
344878368,P,CONSTR6,2020-08-17 00:29:01 EDT
344878376,N,CTARGET,2020-08-17 00:29:01 EDT
344878376,P,CTARGET,2020-08-17 00:29:01 EDT
344878400,L,FALL,2020-08-17 00:29:01 EDT
344878400,L,PIV,2020-08-17 00:29:01 EDT
344878418,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344878418,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344878426,N,TRENCH,2020-08-17 00:29:01 EDT
344878459,N,TRENCH,2020-08-17 00:29:01 EDT
344878459,P,TRENCH,2020-08-17 00:29:01 EDT
344878459,S,HH,2020-08-17 00:29:01 EDT
344878475,L,XFALLELEC,2020-08-17 00:29:01 EDT
344878483,L,FALL,2020-08-17 00:29:01 EDT
344878483,P,FALL,2020-08-17 00:29:01 EDT
344878525,P,FALL,2020-08-17 00:29:01 EDT
344878525,L,FALL,2020-08-17 00:29:01 EDT
344878533,P,FALL,2020-08-17 00:29:01 EDT
344878533,L,FALL,2020-08-17 00:29:01 EDT
344878574,L,FALL,2020-08-17 00:29:01 EDT
344878574,P,FALL,2020-08-17 00:29:01 EDT
344878582,L,FALL,2020-08-17 00:29:01 EDT
344878582,P,FALL,2020-08-17 00:29:01 EDT
344878590,L,FALL,2020-08-17 00:29:01 EDT
344878590,P,FALL,2020-08-17 00:29:01 EDT
344878608,N,CTARGET,2020-08-17 00:29:01 EDT
344878608,P,CTARGET,2020-08-17 00:29:01 EDT
344878640,N,CTARGET,2020-08-17 00:29:01 EDT
344878640,L,PIV,2020-08-17 00:29:01 EDT
344878640,L,FALL,2020-08-17 00:29:01 EDT
344878640,N,TRENCH,2020-08-17 00:29:01 EDT
344878640,P,CTARGET,2020-08-17 00:29:01 EDT
344878657,L,CONSTR6,2020-08-17 00:29:01 EDT
344878657,P,CONSTR6,2020-08-17 00:29:01 EDT
344878665,N,CTARGET,2020-08-17 00:29:01 EDT
344878665,P,CTARGET,2020-08-17 00:29:01 EDT
344878673,N,AMPUTATE,2020-08-17 00:29:01 EDT
344878707,L,CONSTR6,2020-08-17 00:29:01 EDT
344878707,P,CONSTR6,2020-08-17 00:29:01 EDT
344878715,N,CTARGET,2020-08-17 00:29:01 EDT
344878715,P,CTARGET,2020-08-17 00:29:01 EDT
344878723,L,AUTOSERV,2020-08-17 00:29:01 EDT
344878723,P,AUTOSERV,2020-08-17 00:29:01 EDT
344878731,L,FALL,2020-08-17 00:29:01 EDT
344878731,P,FALL,2020-08-17 00:29:01 EDT
344878764,L,PROGCON,2020-08-17 00:29:01 EDT
344878764,P,PROGCON,2020-08-17 00:29:01 EDT
344878806,P,HHUNIT,2020-08-17 00:29:01 EDT
344878806,S,HHUNIT,2020-08-17 00:29:01 EDT
344878871,N,AMPUTATE,2020-08-17 00:29:01 EDT
344878889,P,XFALLELEC,2020-08-17 00:29:01 EDT
